  0, 0, 0, 7, 42, 99, 55, 3, 64, 2, 1, 6, 9, 22, 45, 81, 73, 2, 19, 86, 16, 0, 0, 54, 1, 0, 51, 98, 5, 0, 1, 2, 3, 1, 1, 33, 117, 37, 5, 1, 117, 25, 9, 32, 49, 9, 3, 21, 43, 6, 9, 117, 117, 12, 10, 15, 0, 0, 13, 66, 40, 9, 40, 115, 2, 0, 0, 3, 117, 64, 0, 0, 51, 57, 70, 16, 85, 43, 4, 13, 33, 28, 59, 33, 43, 11, 17, 108, 3, 0, 0, 0, 7, 6, 38, 117, 0, 0, 0, 0, 46, 57, 2, 0, 6, 4, 8, 3, 47, 112, 84, 51, 22, 4, 4, 0, 0, 2, 31, 117, 2, 0, 0, 0, 0, 0, 1, 47]
20[108, 10, 0, 0, 0, 103, 32, 25, 153, 41, 0, 0, 0, 1, 2, 25, 82, 13, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 35, 3, 0, 3, 42, 153, 52, 26, 153, 36, 0, 1, 4, 15, 19, 78, 118, 14, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 9, 7, 2, 31, 153, 83, 13, 7, 153, 71, 3, 10, 21, 14, 17, 65, 117, 24, 0, 0, 0, 0, 0, 17, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 40, 112, 61, 9, 46, 1, 0, 0, 3, 21, 90, 139, 32, 1, 0, 0, 0, 0, 1, 45, 1, 0, 0, 0, 0, 0, 0, 0;
  146, 146, 2, 2, 3, 0, 0, 0, 89, 146, 2, 0, 0, 0, 0, 0, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 146, 2, 2, 1, 0, 20, 12, 146, 146, 3, 0, 0, 0, 1, 20, 84, 27, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 0, 0, 0, 146, 73, 146, 12, 0, 0, 0, 0, 79, 146, 79, 1, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 14, 5, 0, 0, 0, 0, 0, 69, 67, 4, 0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0;
  4, 144, 48, 30, 51, 0, 0, 0, 42, 144, 5, 0, 0, 0, 0, 0, 18, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 40, 7, 16, 142, 7, 0, 2, 144, 122, 1, 0, 1, 0, 0, 11, 130, 22, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 48, 2, 0, 9, 143, 12, 3, 37, 144, 10, 0, 0, 1, 0, 1, 118, 130, 6, 0, 0, 0, 0, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 84, 5, 2, 28, 45, 6, 3, 64, 144, 1, 0, 0, 0, 0, 0, 144, 25, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0;
  24, 14, 0, 6, 2, 30, 34, 5, 136, 111, 0, 0, 0, 3, 2, 21, 120, 48, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0, 0, 0, 0, 0, 12, 1, 0, 2, 62, 136, 66, 20, 136, 16, 0, 0, 9, 19, 8, 136, 134, 8, 0, 0, 0, 0, 0, 62, 3, 0, 0, 0, 0, 0, 0, 1, 16, 4, 1, 89, 136, 36, 4, 7, 136, 51, 1, 13, 23, 4, 1, 54, 121, 19, 0, 0, 0, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 25, 4, 0, 34, 136, 28, 1, 15, 136, 21, 0, 4, 7, 2, 0, 102, 60, 5, 0, 0, 0, 0, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0;
  9, 157, 11, 1, 2, 5, 0, 0, 51, 157, 2, 0, 0, 0, 0, 0, 19, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 66, 1, 0, 1, 118, 20, 13, 157, 118, 0, 0, 0, 1, 3, 18, 119, 21, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 13, 157, 43, 19, 157, 10, 0, 0, 3, 25, 21, 59, 138, 9, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4, 112, 83, 7, 3, 157, 17, 0, 3, 26, 20, 11, 39, 98, 8, 0, 0, 0, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 0;
  0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 32, 29, 0, 0, 0, 0, 0, 28, 37, 4, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 0, 0, 0, 4, 16, 80, 149, 97, 2, 0, 1, 91, 149, 91, 25, 6, 1, 0, 5, 40, 34, 1, 0, 0, 0, 0, 1, 0, 0, 0, 13, 86, 1, 0, 0, 15, 14, 11, 82, 149, 10, 0, 4, 149, 123, 14, 17, 23, 3, 0, 26, 79, 42, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11, 91, 1, 0, 0, 1, 14, 15, 91, 149, 1, 0, 0, 43, 149, 36, 35, 36, 0, 0, 0, 33, 149, 0, 0, 0, 0, 0, 0;
  0, 0, 0, 0, 4, 150, 17, 0, 86, 1, 0, 0, 11, 150, 62, 41, 150, 15, 0, 0, 0, 4, 8, 41, 56, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 71, 86, 1, 0, 33, 6, 0, 9, 150, 150, 20, 18, 150, 32, 0, 2, 11, 9, 9, 52, 72, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 41, 34, 1, 0, 6, 1, 0, 2, 90, 150, 90, 25, 95, 5, 0, 1, 4, 16, 77, 150, 33, 1, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 28, 36, 3, 0, 0, 0, 0, 0, 2, 32, 29, 1, 0, 0, 0, 0, 0, 0, 5;
  143, 143, 4, 5, 9, 0, 0, 0, 113, 143, 0, 0, 0, 0, 0, 0, 8, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 143, 1, 6, 3, 1, 29, 20, 143, 143, 0, 0, 0, 0, 2, 27, 78, 27, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 22, 6, 0, 0, 0, 2, 143, 86, 143, 12, 0, 0, 0, 0, 80, 143, 69, 1, 0, 0, 0, 0, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 143, 13, 3, 0, 0, 0, 0, 0, 58, 55, 3, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0;
  12, 6, 9, 58, 138, 39, 1, 4, 142, 40, 1, 7, 14, 6, 1, 31, 120, 16, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 33, 8, 52, 130, 28, 1, 0, 4, 142, 34, 3, 11, 3, 0, 0, 52, 142, 12, 0, 0, 0, 0, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 37, 5, 9, 11, 2, 75, 64, 11, 142, 49, 0, 0, 0, 3, 15, 65, 142, 20, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 121, 142, 14, 67, 1, 0, 0, 0, 12, 93, 142, 46, 0, 0, 0, 0, 0, 0, 50, 1, 0, 0, 0, 0, 0, 0, 0;
  21, 36, 12, 5, 101, 53, 0, 0, 144, 144, 3, 0, 3, 2, 0, 3, 85, 38, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 20, 3, 0, 7, 144, 98, 2, 9, 144, 31, 0, 1, 11, 10, 2, 65, 144, 12, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 0, 0, 0, 1, 21, 10, 24, 129, 111, 13, 0, 3, 144, 61, 2, 11, 10, 2, 0, 30, 144, 21, 0, 0, 0, 0, 0, 13, 3, 0, 0, 0, 0, 0, 0, 0, 40, 5, 28, 54, 4, 7, 4, 4, 144, 25, 1, 2, 0, 0, 0, 39, 111, 10, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0;
  3, 122, 79, 47, 40, 0, 0, 0, 29, 145, 11, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 58, 15, 25, 145, 3, 0, 0, 145, 145, 3, 1, 1, 0, 0, 1, 104, 16, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 57, 1, 0, 8, 145, 11, 4, 40, 145, 4, 0, 0, 1, 1, 1, 129, 112, 1, 0, 0, 0, 0, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 99, 6, 5, 47, 43, 4, 1, 51, 145, 0, 0, 0, 0, 0, 0, 139, 25, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0;
  55, 80, 3, 11, 5, 4, 14, 3, 142, 142, 0, 0, 0, 0, 1, 3, 57, 41, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 32, 6, 0, 0, 11, 109, 107, 27, 142, 40, 0, 0, 2, 10, 10, 75, 138, 15, 0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 24, 142, 85, 25, 11, 142, 60, 1, 7, 29, 9, 3, 26, 142, 28, 0, 0, 0, 0, 0, 8, 3, 1, 0, 0, 0, 0, 0, 0, 9, 2, 0, 17, 142, 35, 1, 4, 142, 37, 1, 5, 28, 7, 1, 36, 114, 22, 0, 0, 0, 0, 0, 14, 2, 1, 0, 0, 0, 0, 0, 0;
  6, 0, 0, 45, 51, 14, 20, 90, 55, 0, 1, 63, 82, 38, 10, 53, 125, 0, 0, 0, 1, 2, 2, 127, 12, 0, 0, 0, 0, 0, 0, 11, 4, 2, 1, 118, 127, 1, 1, 15, 127, 7, 2, 55, 56, 2, 1, 125, 103, 0, 0, 0, 0, 0, 0, 95, 3, 0, 0, 0, 0, 0, 0, 2, 16, 8, 5, 110, 127, 6, 0, 1, 127, 44, 6, 24, 17, 1, 0, 17, 102, 8, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 5, 127, 35, 8, 21, 127, 7, 0, 0, 13, 8, 7, 118, 70, 2, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0;
  0, 0, 3, 53, 1, 0, 0, 0, 10, 20, 66, 89, 0, 0, 0, 2, 41, 49, 24, 2, 0, 0, 0, 5, 5, 2, 0, 0, 0, 0, 0, 0, 1, 4, 21, 144, 37, 0, 0, 0, 144, 48, 62, 124, 2, 0, 0, 28, 129, 13, 3, 1, 0, 0, 0, 61, 6, 0, 0, 0, 0, 0, 0, 3, 15, 8, 9, 117, 144, 6, 1, 3, 144, 45, 13, 32, 23, 2, 1, 28, 144, 4, 1, 0, 0, 0, 0, 15, 1, 1, 2, 0, 0, 0, 0, 1, 15, 0, 0, 33, 144, 19, 6, 30, 144, 1, 0, 3, 14, 7, 6, 144, 72, 5, 33, 30, 0, 0, 0, 24, 1, 24, 39, 6, 0, 0, 0, 0;
  15, 66, 3, 4, 62, 23, 0, 0, 25, 35, 14, 10, 130, 65, 1, 2, 130, 88, 4, 0, 5, 4, 0, 8, 29, 7, 0, 0, 0, 0, 0, 1, 28, 129, 23, 11, 28, 26, 1, 0, 36, 22, 27, 70, 130, 45, 1, 5, 130, 24, 1, 6, 12, 5, 1, 22, 52, 3, 0, 0, 0, 0, 0, 3, 4, 22, 34, 20, 54, 130, 4, 0, 58, 14, 54, 88, 21, 34, 15, 6, 130, 20, 2, 5, 1, 0, 2, 24, 50, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 17, 130, 30, 0, 17, 1, 0, 1, 3, 127, 130, 25, 123, 5, 0, 0, 0, 5, 42, 98, 24, 1, 0, 0, 0, 0, 0, 10;
  0, 0, 2, 57, 121, 0, 0, 0, 4, 62, 37, 43, 69, 2, 12, 8, 60, 121, 14, 0, 0, 0, 8, 7, 32, 46, 0, 0, 0, 0, 0, 0, 4, 1, 0, 59, 121, 3, 1, 5, 44, 4, 0, 14, 53, 18, 69, 102, 72, 59, 0, 0, 24, 58, 64, 28, 83, 106, 0, 0, 2, 2, 0, 0, 20, 5, 1, 47, 121, 15, 0, 2, 121, 26, 1, 7, 22, 15, 8, 29, 43, 13, 1, 1, 86, 121, 8, 8, 42, 121, 17, 3, 27, 24, 0, 0, 7, 1, 0, 0, 73, 91, 15, 4, 121, 10, 0, 0, 6, 29, 28, 39, 48, 3, 0, 0, 51, 78, 2, 8, 4, 34, 10, 3, 42, 112, 10, 1;
  0, 0, 0, 2, 70, 45, 0, 0, 28, 14, 1, 6, 130, 123, 4, 8, 133, 53, 0, 1, 4, 10, 3, 25, 34, 10, 12, 49, 15, 0, 0, 2, 0, 0, 0, 2, 49, 17, 0, 0, 22, 2, 0, 17, 133, 73, 2, 6, 133, 19, 1, 10, 27, 10, 2, 24, 34, 6, 5, 116, 100, 0, 0, 2, 0, 0, 0, 3, 54, 3, 0, 0, 15, 7, 3, 29, 133, 15, 0, 2, 132, 77, 50, 35, 35, 2, 0, 10, 14, 10, 30, 133, 92, 1, 2, 13, 0, 0, 0, 2, 38, 6, 0, 0, 0, 3, 5, 29, 133, 50, 0, 0, 6, 46, 84, 25, 48, 20, 1, 11, 31, 7, 44, 31, 4, 0, 1, 98;
  3, 0, 1, 95, 34, 8, 44, 30, 53, 24, 1, 10, 6, 42, 82, 25, 132, 53, 0, 0, 0, 3, 4, 25, 34, 6, 0, 0, 0, 0, 0, 2, 93, 1, 2, 14, 14, 10, 32, 130, 37, 3, 0, 8, 128, 79, 52, 34, 132, 19, 0, 2, 15, 6, 3, 24, 52, 4, 0, 0, 0, 0, 0, 2, 110, 0, 0, 1, 31, 7, 5, 112, 27, 9, 2, 20, 132, 24, 1, 10, 132, 80, 2, 6, 24, 2, 0, 13, 49, 21, 0, 0, 0, 0, 0, 2, 19, 0, 0, 1, 30, 9, 13, 53, 3, 9, 2, 22, 132, 56, 0, 1, 119, 125, 4, 9, 32, 17, 1, 5, 74, 51, 0, 0, 0, 0, 0, 2;
  0, 0, 0, 6, 19, 0, 0, 0, 2, 0, 3, 83, 136, 4, 3, 6, 40, 68, 21, 31, 77, 17, 61, 64, 100, 136, 2, 0, 2, 10, 14, 9, 0, 0, 0, 8, 47, 2, 0, 0, 36, 6, 1, 65, 136, 34, 3, 8, 136, 19, 1, 10, 57, 65, 41, 69, 48, 106, 11, 3, 62, 98, 11, 5, 0, 0, 0, 1, 18, 3, 0, 0, 15, 1, 0, 2, 123, 121, 38, 14, 136, 6, 0, 0, 18, 62, 63, 107, 19, 15, 5, 2, 57, 136, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 3, 3, 0, 0, 0, 0, 4, 23, 38, 1, 0, 0, 0, 4, 56, 8, 7;
  4, 95, 80, 21, 29, 47, 10, 0, 11, 64, 50, 119, 67, 2, 1, 0, 141, 73, 13, 26, 18, 0, 0, 0, 41, 4, 0, 0, 0, 0, 0, 1, 4, 16, 5, 2, 28, 141, 37, 1, 26, 30, 33, 96, 95, 132, 16, 7, 141, 55, 9, 27, 15, 7, 10, 37, 108, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 18, 65, 1, 0, 7, 1, 1, 6, 46, 141, 96, 26, 141, 3, 1, 2, 2, 24, 102, 141, 49, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 3, 1, 0, 0, 0, 0, 0, 12, 28, 1, 0, 0, 0, 0, 0, 0, 6]
11[0, 3, 61, 103, 0, 0, 0, 0, 18, 94, 100, 22, 0, 0, 0, 0, 21, 44, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 17, 19, 79, 152, 0, 0, 0, 0, 152, 105, 58, 25, 0, 0, 0, 7, 142, 25, 0, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 53, 12, 23, 117, 0, 0, 0, 60, 152, 17, 3, 2, 0, 0, 0, 117, 143, 5, 2, 0, 0, 0, 0, 23, 3, 2, 3, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 9, 152, 52, 0, 0, 3, 2, 0, 4, 152, 24, 3, 37, 41, 4, 0, 0, 32, 0, 38, 53, 8, 0, 0, 0, 0;
  0, 1, 127, 41, 5, 1, 0, 0, 3, 6, 127, 21, 1, 1, 1, 2, 1, 13, 127, 28, 4, 3, 1, 1, 33, 86, 69, 2, 0, 0, 0, 0, 9, 3, 39, 25, 84, 57, 0, 1, 90, 12, 47, 6, 12, 14, 11, 37, 19, 10, 30, 12, 80, 57, 11, 11, 127, 56, 10, 1, 9, 3, 0, 0, 13, 1, 0, 0, 127, 42, 0, 0, 127, 15, 0, 0, 33, 7, 1, 7, 39, 3, 0, 0, 127, 32, 1, 3, 127, 22, 0, 0, 25, 4, 0, 0, 7, 1, 5, 37, 127, 6, 0, 1, 127, 12, 0, 2, 26, 2, 0, 7, 37, 3, 0, 0, 125, 32, 3, 3, 127, 10, 0, 0, 23, 9, 5, 12;
  8, 1, 1, 26, 129, 0, 0, 1, 129, 9, 2, 7, 26, 0, 0, 11, 31, 2, 1, 31, 129, 0, 0, 3, 74, 0, 0, 9, 22, 0, 7, 54, 17, 0, 0, 22, 129, 0, 0, 1, 129, 7, 1, 7, 34, 0, 0, 14, 37, 2, 1, 31, 129, 0, 0, 3, 129, 2, 0, 3, 20, 0, 0, 22, 11, 1, 0, 7, 129, 52, 21, 3, 88, 37, 13, 15, 15, 11, 42, 10, 18, 9, 11, 55, 82, 15, 32, 3, 129, 38, 0, 2, 8, 2, 16, 14, 0, 0, 0, 0, 16, 77, 85, 1, 3, 2, 1, 1, 1, 27, 129, 5, 1, 0, 1, 3, 5, 34, 129, 2, 20, 7, 0, 0, 0, 6, 129, 34;
  76, 9, 30, 11, 76, 30, 3, 13, 87, 24, 23, 8, 98, 44, 5, 11, 140, 68, 4, 1, 10, 2, 0, 0, 40, 6, 0, 0, 0, 0, 0, 0, 130, 9, 3, 29, 133, 11, 1, 13, 129, 9, 0, 0, 140, 65, 15, 20, 140, 31, 0, 0, 22, 13, 10, 38, 70, 6, 0, 0, 0, 0, 0, 2, 118, 4, 16, 35, 17, 1, 4, 96, 55, 0, 0, 0, 22, 97, 108, 93, 116, 1, 0, 0, 3, 22, 68, 139, 33, 0, 0, 0, 0, 0, 0, 12, 19, 1, 1, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 3, 6, 7, 1, 0, 0, 0, 0, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0;
  0, 6, 82, 10, 0, 0, 0, 0, 0, 17, 87, 0, 0, 0, 0, 0, 0, 21, 28, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 27, 148, 71, 70, 5, 0, 3, 15, 100, 148, 8, 8, 3, 1, 5, 107, 148, 96, 1, 1, 0, 0, 1, 29, 17, 0, 0, 0, 0, 0, 0, 46, 5, 9, 40, 148, 8, 1, 21, 93, 20, 23, 9, 94, 14, 5, 30, 148, 44, 8, 2, 13, 1, 0, 39, 64, 3, 0, 0, 0, 0, 0, 6, 58, 2, 17, 51, 34, 4, 6, 63, 66, 0, 0, 2, 65, 53, 37, 64, 148, 0, 0, 0, 6, 4, 10, 102, 32, 0, 0, 0, 0, 0, 0, 7;
  22, 67, 120, 8, 0, 11, 45, 4, 33, 32, 150, 52, 1, 6, 37, 7, 150, 92, 26, 4, 0, 0, 2, 5, 35, 7, 0, 0, 0, 0, 0, 0, 0, 1, 48, 45, 26, 39, 85, 3, 44, 11, 65, 35, 4, 14, 82, 25, 150, 38, 5, 3, 1, 1, 8, 44, 65, 5, 0, 0, 0, 0, 0, 3, 0, 0, 17, 21, 22, 59, 150, 13, 10, 2, 20, 7, 0, 1, 150, 98, 108, 3, 1, 0, 0, 0, 92, 150, 28, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 7, 83, 4, 0, 0, 0, 0, 0, 0, 89, 15, 0, 0, 0, 0, 0, 0, 28, 21, 0, 0, 0, 0, 0, 0, 0, 3;
  69, 12, 41, 10, 0, 0, 52, 77, 7, 10, 52, 5, 0, 5, 133, 39, 37, 28, 20, 2, 0, 1, 72, 123, 20, 4, 0, 0, 0, 0, 0, 28, 98, 99, 62, 0, 0, 15, 30, 23, 16, 51, 133, 34, 1, 5, 44, 10, 128, 101, 71, 12, 0, 1, 12, 15, 29, 7, 0, 0, 0, 0, 0, 3, 1, 12, 40, 27, 22, 63, 70, 1, 35, 14, 91, 14, 3, 25, 70, 13, 133, 22, 11, 2, 1, 3, 7, 34, 46, 1, 0, 0, 0, 0, 0, 2, 0, 0, 20, 20, 23, 58, 124, 0, 17, 3, 33, 6, 1, 9, 133, 38, 130, 3, 2, 1, 0, 0, 39, 105, 19, 0, 0, 0, 0, 0, 0, 6;
  20, 14, 15, 69, 131, 0, 0, 1, 44, 31, 25, 66, 57, 0, 1, 9, 51, 0, 0, 29, 33, 19, 88, 96, 30, 5, 0, 0, 42, 78, 83, 16, 29, 3, 1, 19, 131, 47, 23, 4, 85, 8, 4, 32, 61, 18, 41, 16, 131, 18, 0, 9, 40, 9, 19, 67, 47, 4, 0, 19, 131, 34, 9, 14, 1, 0, 0, 0, 30, 107, 121, 2, 11, 1, 1, 3, 6, 58, 131, 19, 77, 8, 0, 2, 16, 20, 127, 94, 24, 2, 0, 5, 103, 111, 30, 29, 0, 0, 0, 0, 0, 5, 13, 0, 0, 0, 0, 0, 0, 5, 38, 0, 0, 0, 0, 0, 0, 6, 30, 7, 0, 0, 0, 0, 2, 43, 26, 7;
  47, 0, 0, 10, 27, 20, 94, 81, 71, 30, 0, 0, 58, 99, 90, 17, 143, 77, 0, 0, 7, 5, 0, 0, 21, 4, 0, 0, 0, 0, 0, 0, 143, 47, 1, 3, 37, 11, 14, 40, 82, 14, 1, 2, 143, 93, 13, 12, 143, 23, 0, 0, 30, 14, 4, 13, 42, 3, 0, 0, 0, 0, 0, 0, 70, 18, 0, 1, 7, 7, 118, 99, 29, 6, 0, 1, 73, 143, 60, 40, 143, 2, 0, 0, 8, 45, 62, 102, 29, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 34, 12, 0, 0, 0, 0, 0, 23, 23, 5, 3, 0, 0, 0, 0, 8, 28, 23, 1, 0, 0, 0, 0, 0, 0, 3;
  0, 2, 16, 70, 62, 0, 0, 0, 38, 110, 68, 54, 23, 0, 0, 1, 11, 37, 115, 53, 13, 0, 0, 0, 0, 46, 124, 6, 0, 0, 0, 0, 5, 2, 2, 67, 124, 0, 0, 0, 124, 64, 21, 51, 101, 2, 0, 13, 45, 22, 58, 116, 124, 3, 0, 8, 37, 64, 111, 17, 22, 2, 2, 10, 2, 2, 1, 16, 124, 5, 0, 0, 52, 104, 110, 34, 87, 2, 0, 1, 35, 32, 103, 100, 52, 1, 6, 38, 55, 1, 1, 4, 15, 25, 40, 75, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 12, 2, 4, 0, 0, 0, 12, 4, 11, 1, 0, 0, 2, 14, 8, 0, 0, 0, 0, 7, 22, 29;
  0, 0, 6, 8, 6, 0, 0, 0, 0, 0, 0, 3, 7, 3, 13, 1, 17, 4, 0, 0, 0, 1, 12, 3, 22, 8, 0, 0, 0, 0, 0, 0, 7, 17, 49, 67, 57, 1, 1, 2, 57, 1, 2, 22, 39, 27, 117, 96, 111, 23, 0, 0, 45, 95, 111, 28, 130, 47, 0, 0, 2, 2, 0, 1, 20, 12, 5, 12, 67, 32, 61, 8, 130, 22, 1, 4, 30, 16, 47, 81, 102, 8, 0, 0, 130, 111, 28, 29, 130, 7, 0, 0, 6, 7, 8, 27, 1, 0, 0, 0, 6, 39, 130, 8, 26, 1, 0, 0, 2, 8, 130, 87, 14, 1, 0, 0, 17, 100, 75, 39, 54, 0, 0, 0, 0, 10, 34, 62]
